observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2025-07-24,2025-03-07,54.0874349944,-4.7456573056,flowering,5,945.8595123291047
2025-07-24,2025-03-07,-43.6462036148,172.4578336906,flowering,5,777.4298507690457
2025-07-24,2025-03-07,-43.6461884995,172.4582655499,flowering,5,777.4298507690457
2025-07-23,2025-03-07,52.6342388889,1.30755,flowering,5,1167.259016418459
2025-05-11,2025-03-07,43.1470666667,-77.5746216667,flowering,5,298.21190948486435
2025-07-22,2025-03-07,-43.6471748352,172.4567871094,flowering,5,776.941011047366
2025-07-22,2025-03-07,-43.6465301514,172.4581604004,flowering,5,776.941011047366
2025-07-21,2025-03-07,37.7948942305,-122.3942134728,flowering,5,1288.3976699829104
2025-05-10,2025-03-07,48.406666,-123.323353,flowering,5,
2025-07-08,2025-03-07,41.3579777783,-124.031180555,flowering,5,857.6282928466825
2025-07-21,2025-03-07,58.363625,-6.550695,flowering,5,
2025-07-08,2025-03-07,41.1402861117,-124.1607222217,flowering,5,
2025-07-03,2025-03-07,39.448205555,-123.760830555,flowering,5,1027.3712905883817
2025-07-01,2025-03-07,38.575105555,-123.3149416667,flowering,5,890.6233245849636
2025-04-13,2025-03-07,54.2102361111,-2.3705305556,flowering,5,59.708045959473225
2025-07-20,2025-03-07,45.0119454,-124.0027074997,flowering,5,881.6558624267609
2024-07-04,2024-02-29,-46.6707883333,168.9983366667,flowering,5,
2025-07-19,2025-03-07,-37.8461622228,145.3627820453,flowering,5,1121.961952209473
2025-07-18,2025-03-07,50.8505219722,24.279523,flowering,5,1050.101737976077
2025-07-17,2025-03-07,37.3224192512,-121.8621795942,flowering,5,1535.2741210937493
2025-07-17,2025-03-07,37.3241148039,-121.861609958,flowering,5,1535.2741210937493
2025-07-14,2025-03-07,37.8085266452,-122.2595587274,flowering,5,
2025-07-14,2025-03-07,37.8085355741,-122.259551514,flowering,5,
2025-07-16,2025-03-07,62.0448316,-7.1265815997,flowering,5,
2025-07-15,2025-03-07,48.0567359924,-122.5918502808,flowering,5,
2025-07-06,2025-03-07,48.261076,24.78481,flowering,5,558.8980148315451
2025-07-13,2025-03-07,58.4882245,31.2838318,flowering,5,794.149024963381
2025-07-14,2025-03-07,54.6984244391,-1.218008548,flowering,5,878.7965591430692
2025-07-13,2025-03-07,-41.2862911123,174.7355403832,flowering,5,1135.2579711914073
2025-07-14,2025-03-07,-33.4813383333,150.1612388333,flowering,5,890.009892272952
2025-05-10,2025-03-07,48.15779146,16.9653688001,flowering,5,388.2623855590833
2025-07-13,2025-03-07,-45.3290383333,168.7119133333,flowering,5,273.32892913818523
2025-07-13,2025-03-07,47.1142941442,15.3368614069,flowering,5,1040.3837966918973
2025-07-12,2025-03-07,46.4625916,14.2091423997,flowering,5,870.7921371459986
2025-07-12,2025-03-07,43.1750324449,-77.5236750299,flowering,5,1088.1487762451193
2025-06-21,2025-03-07,49.991963154,8.2435518049,flowering,5,822.3687591552757
2025-07-12,2025-03-07,48.9266366667,8.3670133333,flowering,5,1188.3909194946305
2025-07-11,2025-03-07,-42.8127883333,147.2600116667,flowering,5,763.1335464477567
2025-06-21,2025-03-07,49.9929286326,8.2452790928,flowering,5,822.3687591552757
2025-07-06,2025-03-07,54.1832566667,7.8793183333,flowering,5,
2024-04-20,2024-02-29,47.7701949737,-122.2458486407,flowering,5,155.0449676513682
2025-07-09,2025-03-07,55.6663305556,12.5969027778,flowering,5,
2025-07-10,2025-03-07,55.1316891611,12.0076823048,flowering,5,840.1782989501979
2025-06-21,2025-03-07,34.0350662638,-118.0632772577,flowering,5,1393.2549011230471
2025-07-08,2025-03-07,53.15410287,-4.37454968,flowering,5,896.4156448364286
2025-07-08,2025-03-07,50.8097397139,8.7640842125,flowering,5,961.1710952758815
2025-07-08,2025-03-07,53.2924041748,-1.4360592365,flowering,5,872.4898223876979
2025-06-28,2025-03-07,-41.3077704202,173.1261702039,flowering,5,868.8259948730495
2024-05-10,2024-02-29,53.654257366,10.0999194011,flowering,5,329.4015655517593
2025-06-10,2025-03-07,48.4157083333,9.9753722222,flowering,5,542.7884292602558
2025-06-10,2025-03-07,48.4166194444,9.9765694444,flowering,5,542.7884292602558
2025-06-27,2025-03-07,48.7107263273,15.3151375428,flowering,5,778.6721603393578
2025-07-06,2025-03-07,50.8099514894,8.7630252368,flowering,5,939.8949844360377
2025-07-05,2025-03-07,48.2116966388,16.5265455097,flowering,5,1179.6591613769551
2025-06-28,2025-03-07,44.8310682736,-81.3482986308,flowering,5,469.1999343872087
2025-07-05,2025-03-07,55.4578966667,11.936105,flowering,5,756.0626510620142
2025-06-25,2025-03-07,37.8004420294,-122.2547584841,flowering,5,
2025-04-20,2025-03-07,51.48204445,11.6996777833,flowering,5,141.92815399170001
2025-06-24,2025-03-07,48.4019025997,-122.6635165,flowering,5,
2025-07-04,2025-03-07,53.8324919064,-1.5298841614,flowering,5,796.475480651858
2025-07-04,2025-03-07,51.1539015997,-1.3345316,flowering,5,927.6890869140651
2025-07-03,2025-03-07,53.8757703001,-166.536101871,flowering,5,86.56919250488374
2024-05-11,2024-02-29,41.89448,12.4841,flowering,5,664.7605331420915
2025-07-02,2025-03-07,54.86545534,83.10500871,flowering,5,786.5649658203142
2025-07-02,2025-03-07,48.2428966667,11.3360283333,flowering,5,937.1371749877954
2025-07-02,2025-03-07,50.8203381662,8.7848968424,flowering,5,883.5162933349634
2025-06-21,2025-03-07,49.9930386012,8.2459521116,flowering,5,822.3687591552757
2025-06-29,2025-03-07,37.8063009295,-122.2588436928,flowering,5,
2025-06-30,2025-03-07,52.1166863868,26.1162203882,flowering,5,778.4475646972679
2025-06-29,2025-03-07,44.49065,-80.9228083333,flowering,5,722.8325927734394
2025-06-29,2025-03-07,-37.0143246388,174.5378543311,flowering,5,1290.4892654418936
2025-06-29,2025-03-07,43.1488968835,-77.6144468021,flowering,5,949.0221420288108
2025-06-28,2025-03-07,37.8115972222,-122.1567194444,flowering,5,1150.3636840820327
2025-06-29,2025-03-07,56.0070239,-2.8615416,flowering,5,
2025-06-28,2025-03-07,44.8412133078,-81.2251407012,flowering,5,503.6866928100603
2025-06-07,2025-03-07,54.6516933,-2.578373,flowering,5,318.07734069824403
2025-03-30,2025-03-07,51.5625137044,0.0430290708,flowering,5,82.44476165771528
2025-06-26,2025-03-07,37.2940798311,-121.9004152603,flowering,5,1208.8678314208996
2025-04-15,2025-03-07,48.2872667048,-122.6476909391,flowering,5,124.66353454589932
2025-06-23,2025-03-07,47.5853583333,-122.6443,flowering,5,745.6197280883813
2025-06-24,2025-03-07,47.017385,12.3725583333,flowering,5,144.09924926757878
2025-06-24,2025-03-07,52.627142831,1.2877316817,flowering,5,760.7869796752954
2025-06-19,2025-03-07,48.9194495163,8.4734137729,flowering,5,764.8690002441429
2025-06-23,2025-03-07,43.1746615169,-77.5243844782,flowering,5,739.18927459717
2025-06-24,2025-03-07,-36.9344282167,174.7345430776,flowering,5,1249.4249877929683
2025-06-13,2025-03-07,51.7462833333,-1.2626416667,flowering,5,651.3905395507834
2025-06-23,2025-03-07,52.6237803306,1.3041561875,flowering,5,745.7471374511742
2025-06-23,2025-03-07,57.7287757237,11.9270961164,flowering,5,
2025-06-22,2025-03-07,45.3665633333,-123.9622633333,flowering,5,653.6214721679712
2025-06-20,2025-03-07,51.9636844693,7.6109665632,flowering,5,784.3093536376975
2025-06-22,2025-03-07,54.0253634389,13.9209211056,flowering,5,
2025-06-22,2025-03-07,52.4556183333,13.3075566667,flowering,5,793.3420867919945
2025-06-22,2025-03-07,50.1245607762,-5.6789522152,flowering,5,797.2691925048853
2025-06-22,2025-03-07,54.09552771,13.37877431,flowering,5,674.5120727539085
2025-06-17,2025-03-07,48.163086,11.499467,flowering,5,677.9566024780295
2025-06-21,2025-03-07,47.119415262,12.4957673268,flowering,5,99.31295776367244
2023-09-29,2023-09-29,-43.6310073501,171.6480436085,flowering,5,1.6960617065429915
2025-06-20,2025-03-07,-43.8144862672,172.9048796677,flowering,5,692.5186004638696
2025-06-20,2025-03-07,-43.8145011841,172.9048937472,flowering,5,692.5186004638696
2025-06-20,2025-03-07,43.6622390747,-124.1985931396,flowering,5,
2025-06-20,2025-03-07,55.6006202661,-1.7555593606,flowering,5,512.2726211547873
2025-04-19,2025-03-07,37.8064335556,-122.2589983056,flowering,5,
2025-06-19,2025-03-07,52.6637638889,-3.1329527778,flowering,5,611.7069961547874
2025-06-19,2025-03-07,52.4541083721,13.4729568011,flowering,5,739.7749282836936
2025-06-19,2025-03-07,49.9230671192,11.5844824773,flowering,5,649.6845306396506
2025-06-19,2025-03-07,48.5397647,9.03561524,flowering,5,681.6750106811545
2025-06-19,2025-03-07,49.868688737,8.6782396759,flowering,5,791.8245223999046
2025-06-18,2025-03-07,50.8478849722,24.2692729722,flowering,5,636.0628906250021
2025-06-18,2025-03-07,48.5096466667,22.1468028333,flowering,5,793.5264846801779
2025-06-18,2025-03-07,51.9626121521,-9.6087436676,flowering,5,624.5966171264671
2025-06-18,2025-03-07,47.3036116667,11.5205533333,flowering,5,286.3157531738294
2025-06-18,2025-03-07,50.72473732,7.09073675,flowering,5,759.9978668212913
2025-06-18,2025-03-07,49.9913807514,8.2426759366,flowering,5,774.7082626342795
2025-06-18,2025-03-07,54.1868396027,7.8773715263,flowering,5,
2025-06-16,2025-03-07,53.4095166667,-2.9828638889,flowering,5,644.1201583862327
2025-06-17,2025-03-07,43.1748672127,-77.5239978355,flowering,5,630.1584503173847
2025-06-16,2025-03-07,37.9795643816,-80.9461990697,flowering,5,897.7789306640647
2025-06-17,2025-03-07,50.8032846997,8.8084044,flowering,5,641.2543228149435
2025-06-17,2025-03-07,51.4613524891,6.9868694807,flowering,5,771.4216384887717
2025-06-17,2025-03-07,48.42106502,9.9608271514,flowering,5,641.866229248049
2025-06-17,2025-03-07,51.3279916667,12.39277,flowering,5,690.8531219482443
2025-06-17,2025-03-07,51.8769662428,12.6574395915,flowering,5,731.4806045532248
2025-04-11,2025-03-07,48.1015361111,-123.41375,flowering,5,76.32376708984441
2025-06-16,2025-03-07,37.2726497976,-121.9032514936,flowering,5,1076.1503631591818
2025-06-13,2025-03-07,49.2362101283,-122.9654056017,flowering,5,609.3907669067404
2025-06-16,2025-03-07,49.2482757567,6.0866918561,flowering,5,732.091670227053
2025-06-14,2025-03-07,44.7467399077,-79.8889651895,flowering,5,447.86906433105617
2025-06-15,2025-03-07,42.8450704484,-78.8062972165,flowering,5,651.8424041748065
2025-06-15,2025-03-07,50.8126475997,8.7710617,flowering,5,616.2868438720724
2025-06-15,2025-03-07,48.1938369272,16.38420405,flowering,5,783.722576904299
2025-06-11,2025-03-07,44.8125449,20.46123,flowering,5,952.6934219360372
2025-06-14,2025-03-07,47.3117113247,15.3764136604,flowering,5,421.19676055908394
2025-05-06,2025-03-07,50.5400470833,13.9854401944,flowering,5,269.909556579591
