observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative,species
2025-05-17,2025-03-07,45.2442080967,1.0354158569,flowering,5,545.9058609008805,Bellis_perennis
2025-05-21,2025-03-07,48.7594517923,15.9566954183,flowering,5,414.3194366455093,Bellis_perennis
2025-05-08,2025-03-07,39.9153633259,32.9884380263,flowering,5,327.7954605102551,Bellis_perennis
2025-05-17,2025-03-07,55.6219930532,37.6810897344,flowering,5,178.02662658691497,Bellis_perennis
2025-05-20,2025-03-07,37.7400307,-122.3763104,flowering,5,,Bellis_perennis
2025-05-19,2025-03-07,39.0904073052,-76.8683970847,flowering,5,706.784320068361,Bellis_perennis
2025-05-20,2025-03-07,51.4455895963,-0.440398939,flowering,5,431.5582427978532,Bellis_perennis
2025-05-19,2025-03-07,43.1728898516,-77.52570645,flowering,5,335.3040054321301,Bellis_perennis
2025-05-19,2025-03-07,43.1755674445,-77.5237913353,flowering,5,335.3040054321301,Bellis_perennis
2025-05-19,2025-03-07,43.1755890712,-77.5238557444,flowering,5,335.3040054321301,Bellis_perennis
2025-05-19,2025-03-07,53.91307572,27.61725239,flowering,5,211.6536331176769,Bellis_perennis
2025-05-19,2025-03-07,51.7181654674,-5.0240306184,flowering,5,423.884825134279,Bellis_perennis
2025-05-19,2025-03-07,50.7176114,7.0985097,flowering,5,416.7829010009781,Bellis_perennis
2025-05-18,2025-03-07,38.73959429,-9.13374849,flowering,5,757.1135147094743,Bellis_perennis
2025-05-18,2025-03-07,43.2590557997,-77.4475714997,flowering,5,218.02455444336044,Bellis_perennis
2025-05-18,2025-03-07,40.472844,-79.948096,flowering,5,552.1246948242202,Bellis_perennis
2025-05-17,2025-03-07,46.6072194444,7.1084111111,flowering,5,127.2725524902354,Bellis_perennis
2025-03-28,2025-03-07,51.3872018864,12.2657304663,flowering,5,39.68893280029329,Bellis_perennis
2025-05-17,2025-03-07,47.1974272643,-122.4559762223,flowering,5,386.13396606445474,Bellis_perennis
2025-05-17,2025-03-07,59.3982939325,27.2807696733,flowering,5,111.0849899292,Bellis_perennis
2025-05-17,2025-03-07,59.4006361231,27.2813445771,flowering,5,111.0849899292,Bellis_perennis
2025-05-17,2025-03-07,53.2295624359,-4.5209187551,flowering,5,,Bellis_perennis
2025-05-17,2025-03-07,41.5637784096,14.6555380896,flowering,5,475.0008514404312,Bellis_perennis
2025-05-13,2025-03-07,51.065058,24.4739779722,flowering,5,296.506855773927,Bellis_perennis
2025-05-16,2025-03-07,47.6023083333,-122.1479388889,flowering,5,352.1417221069352,Bellis_perennis
2025-05-16,2025-03-07,43.1293666667,-77.6279216667,flowering,5,364.7094223022473,Bellis_perennis
2025-05-13,2025-03-07,45.3654226835,-122.8410774842,flowering,5,400.681176757814,Bellis_perennis
2025-05-16,2025-03-07,40.7776483877,-124.1471800374,flowering,5,372.5121856689469,Bellis_perennis
2025-05-16,2025-03-07,53.9469739031,-1.0502851576,flowering,5,304.4925903320327,Bellis_perennis
2025-05-15,2025-03-07,43.1644778333,-77.5560833333,flowering,5,295.73614196777453,Bellis_perennis
2025-05-06,2025-03-07,41.3270916667,-79.1894833333,flowering,5,296.51682891845803,Bellis_perennis
2025-05-16,2025-03-07,46.0594653962,11.1521208286,flowering,5,340.3806961059586,Bellis_perennis
2025-05-16,2025-03-07,40.9748478653,-3.5751903243,flowering,5,238.140156555177,Bellis_perennis
2025-05-16,2025-03-07,51.1470309726,1.2627776702,flowering,5,,Bellis_perennis
2025-05-16,2025-03-07,43.333386926,-1.7899205536,flowering,5,522.8064819335954,Bellis_perennis
2025-05-12,2025-03-07,43.0196380615,-78.8317260742,flowering,5,291.7525268554698,Bellis_perennis
2025-04-04,2025-03-07,45.5415278941,-122.9336650266,flowering,5,100.00978393554747,Bellis_perennis
2025-04-04,2025-03-07,45.5415278941,-122.9336650266,flowering,5,100.00978393554747,Bellis_perennis
2025-05-02,2025-03-07,50.4635279396,30.5435770378,budding,5,229.5478103637705,Bellis_perennis
2025-05-02,2025-03-07,50.4644125841,30.544581525,flowering,5,229.5478103637705,Bellis_perennis
2025-05-15,2025-03-07,42.7723724,-78.7320215,flowering,5,333.2480438232433,Bellis_perennis
2025-05-15,2025-03-07,50.0857593787,14.4630999863,flowering,5,342.5248580932631,Bellis_perennis
2025-05-15,2025-03-07,42.8911724257,-8.4892334607,flowering,5,457.1398986816422,Bellis_perennis
2025-05-15,2025-03-07,41.10260355,-3.49004545,flowering,5,177.08158416748154,Bellis_perennis
2025-05-14,2025-03-07,43.175595064,-77.523835763,flowering,5,285.2948959350597,Bellis_perennis
2025-05-14,2025-03-07,43.1754286926,-77.5236793792,flowering,5,285.2948959350597,Bellis_perennis
2025-05-14,2025-03-07,43.2902832031,-81.4834976196,flowering,5,236.58703155517676,Bellis_perennis
2025-05-14,2025-03-07,40.42597,-79.9956283333,flowering,5,502.849566650392,Bellis_perennis
2025-05-03,2025-03-07,49.2497808,-122.9067483997,flowering,5,238.47681732177853,Bellis_perennis
2025-05-01,2025-03-07,49.2475493997,-122.9193601997,flowering,5,219.63427734375117,Bellis_perennis
2025-04-29,2025-03-07,37.9948597217,-80.9585763883,flowering,5,371.0486862182628,Bellis_perennis
2025-05-14,2025-03-07,51.478178,-0.298778,flowering,5,380.7696746826186,Bellis_perennis
2025-05-14,2025-03-07,51.471819,-0.294164,flowering,5,380.7696746826186,Bellis_perennis
2025-05-14,2025-03-07,43.5414998674,-71.9597681479,flowering,5,213.86644744873135,Bellis_perennis
2025-05-01,2025-03-07,44.2485304565,9.8208955412,flowering,5,384.5107971191419,Bellis_perennis
2025-05-03,2025-03-07,42.9454280468,-0.8431269228,flowering,5,95.79120788574288,Bellis_perennis
2025-05-14,2025-03-07,48.4360616667,-123.3274533333,flowering,5,,Bellis_perennis
2025-05-01,2025-03-07,50.0290689722,12.6757229722,flowering,5,137.99645538330162,Bellis_perennis
2025-05-14,2025-03-07,49.1734649759,-122.5754448043,flowering,5,281.54783935547005,Bellis_perennis
2025-05-01,2025-03-07,41.2703380441,-7.5043804631,flowering,5,312.70986175537234,Bellis_perennis
2025-05-14,2025-03-07,49.9730378,5.9849125,flowering,5,282.4230987548842,Bellis_perennis
2025-05-14,2025-03-07,47.9343055556,13.3022388889,flowering,5,230.5185989379895,Bellis_perennis
2025-05-13,2025-03-07,59.400156616,27.2899607112,flowering,5,96.8950271606452,Bellis_perennis
2025-05-12,2025-03-07,57.6560166667,11.8771966667,flowering,5,,Bellis_perennis
2025-05-10,2025-03-07,47.0305862228,8.3073270364,flowering,5,176.53488922119254,Bellis_perennis
2025-05-14,2025-03-07,54.963097481,12.5046086422,flowering,5,,Bellis_perennis
2025-05-13,2025-03-07,46.1865440738,21.3122675568,flowering,5,492.9034347534193,Bellis_perennis
2025-05-14,2025-03-07,45.4479033333,9.1781333333,flowering,5,561.8189300537125,Bellis_perennis
2025-05-14,2025-03-07,53.42216672,26.05134381,flowering,5,224.64600830078237,Bellis_perennis
2025-05-14,2025-03-07,53.13837154,24.93158309,flowering,5,249.7321868896496,Bellis_perennis
2025-05-14,2025-03-07,59.6017511,25.9192697997,flowering,5,69.27225952148501,Bellis_perennis
2025-05-14,2025-03-07,59.6033314,25.9186876997,flowering,5,69.27225952148501,Bellis_perennis
2025-05-14,2025-03-07,59.6025871,25.9173845997,flowering,5,69.27225952148501,Bellis_perennis
2025-05-14,2025-03-07,51.270705,14.6102583333,flowering,5,343.3074737548842,Bellis_perennis
2025-05-14,2025-03-07,55.7224025061,13.2163499405,flowering,5,223.6824050903333,Bellis_perennis
2025-05-14,2025-03-07,54.9532666667,12.4656555556,flowering,5,,Bellis_perennis
2025-05-14,2025-03-07,46.2065734722,9.0264396667,flowering,5,152.80686798095817,Bellis_perennis
2025-05-14,2025-03-07,55.8428992637,-4.3152169883,flowering,5,239.83312988281384,Bellis_perennis
2025-05-14,2025-03-07,50.8060193328,8.7919851636,flowering,5,309.94628753662244,Bellis_perennis
2025-05-14,2025-03-07,51.8099833333,19.2767416667,flowering,5,318.67450103759893,Bellis_perennis
2025-05-14,2025-03-07,46.8215531311,15.2242934469,flowering,5,243.785958862306,Bellis_perennis
2025-05-14,2025-03-07,46.8211668191,15.2245722816,flowering,5,243.785958862306,Bellis_perennis
2025-05-14,2025-03-07,46.821638423,15.2232562611,flowering,5,243.785958862306,Bellis_perennis
2025-05-13,2025-03-07,39.4895305556,-123.8032138889,flowering,5,,Bellis_perennis
2025-05-13,2025-03-07,47.6646016823,-122.3574548914,flowering,5,358.79793090820465,Bellis_perennis
2025-05-13,2025-03-07,40.8826517919,-124.0787638073,flowering,5,360.6481445312516,Bellis_perennis
2025-05-13,2025-03-07,38.9379616667,-123.72815,flowering,5,,Bellis_perennis
2025-05-11,2025-03-07,43.8095614331,-81.7216800303,flowering,5,108.31941833496172,Bellis_perennis
2025-05-13,2025-03-07,48.0859565735,-123.1558837891,flowering,5,264.10049591064603,Bellis_perennis
2025-05-11,2025-03-07,49.3626536137,-124.476599358,flowering,5,,Bellis_perennis
2025-05-13,2025-03-07,37.2090105535,-121.9054737117,flowering,5,552.9978454589859,Bellis_perennis
2025-05-05,2025-03-07,45.468378,-122.660523,flowering,5,336.7353179931654,Bellis_perennis
2025-05-12,2025-03-07,49.2714331,-123.1960732,flowering,5,,Bellis_perennis
2025-05-13,2025-03-07,47.245853276,-122.4378884956,flowering,5,345.5594955444351,Bellis_perennis
2025-05-13,2025-03-07,52.6440340997,1.1595439997,flowering,5,318.63520507812643,Bellis_perennis
2025-05-13,2025-03-07,42.9609,-85.62652,flowering,5,341.94748229980587,Bellis_perennis
2025-05-13,2025-03-07,60.229275,25.0188916667,flowering,5,75.09901580810617,Bellis_perennis
2025-05-13,2025-03-07,48.57823856,13.47010937,flowering,5,330.6985458374037,Bellis_perennis
2025-05-13,2025-03-07,50.13619607,14.42485383,flowering,5,318.9264282226576,Bellis_perennis
2025-05-13,2025-03-07,50.13620658,14.42485041,flowering,5,318.9264282226576,Bellis_perennis
2025-04-01,2025-03-07,51.6862709843,19.5069895587,flowering,5,50.23341217041059,Bellis_perennis
2025-05-13,2025-03-07,51.4167338736,19.7293499432,flowering,5,308.8907394409192,Bellis_perennis
2025-05-13,2025-03-07,60.4337939997,22.1714663997,flowering,5,67.0517593383795,Bellis_perennis
2025-05-13,2025-03-07,62.7711772663,22.8323666006,flowering,5,68.54253082275443,Bellis_perennis
2025-05-10,2025-03-07,54.1925779722,17.995988,flowering,5,189.5575805664073,Bellis_perennis
2025-05-04,2025-03-07,44.5552116667,-123.2776033333,flowering,5,284.7483703613294,Bellis_perennis
2025-05-08,2025-03-07,37.5934992358,-122.3959211447,flowering,5,475.5837219238296,Bellis_perennis
2025-03-22,2025-03-07,37.6227073667,22.22202301,flowering,5,66.56911773681668,Bellis_perennis
2025-05-04,2025-03-07,38.7693861111,-9.1277638889,flowering,5,573.7838195800795,Bellis_perennis
2025-05-01,2025-03-07,37.8417388889,-122.3144694444,flowering,5,,Bellis_perennis
2025-05-03,2025-03-07,37.7693722222,-122.4702916667,flowering,5,,Bellis_perennis
2025-05-04,2025-03-07,47.0851298841,24.3540291382,flowering,5,277.7944198608409,Bellis_perennis
2025-05-12,2025-03-07,48.09986181,14.8367516,flowering,5,337.7235473632826,Bellis_perennis
2025-05-12,2025-03-07,46.6202512896,13.8217573924,flowering,5,205.52377014160265,Bellis_perennis
2025-04-27,2025-03-07,41.7244816152,12.9951165151,flowering,5,308.1152679443371,Bellis_perennis
2025-05-09,2025-03-07,54.6208448,26.4435999997,flowering,5,183.28935546875084,Bellis_perennis
2025-05-10,2025-03-07,42.7387318997,-77.8971293,flowering,5,289.106967163087,Bellis_perennis
2025-05-11,2025-03-07,49.5509144711,-124.668123331,flowering,5,210.74413909912232,Bellis_perennis
2025-05-11,2025-03-07,33.9997961075,-118.485172121,flowering,5,,Bellis_perennis
2025-05-10,2025-03-07,40.8241654643,14.9777280539,flowering,5,328.35917663574355,Bellis_perennis
2025-05-11,2025-03-07,51.3382833333,12.3492883333,flowering,5,299.69452667236453,Bellis_perennis
2025-05-08,2025-03-07,44.2767955899,-124.057845632,flowering,5,,Bellis_perennis
2025-05-10,2025-03-07,51.2456959131,12.3740759119,flowering,5,290.1955474853528,Bellis_perennis
2025-05-11,2025-03-07,51.3176600682,12.3351507727,flowering,5,299.69452667236453,Bellis_perennis
2025-05-11,2025-03-07,52.404948,-1.505534,flowering,5,305.23581695556777,Bellis_perennis
2025-05-11,2025-03-07,47.1091454719,15.2966804909,flowering,5,282.5450469970716,Bellis_perennis
2025-05-10,2025-03-07,47.0733587,-122.7094852,flowering,5,,Bellis_perennis
2025-05-10,2025-03-07,47.0782261,-122.7090055,flowering,5,,Bellis_perennis
2025-05-01,2025-03-07,51.6693366345,-2.4219695471,flowering,5,248.7485656738293,Bellis_perennis
2025-05-09,2025-03-07,36.65362,-121.7983033333,flowering,5,487.0942520141616,Bellis_perennis
2025-05-10,2025-03-07,49.1264418622,-123.19493783,flowering,5,,Bellis_perennis
2024-10-01,2024-02-29,56.1401236099,8.9337603003,flowering,5,1649.3877105712868,Bellis_perennis
2025-05-10,2025-03-07,59.4021240686,27.2866281787,flowering,5,89.6739456176764,Bellis_perennis
2025-05-10,2025-03-07,59.3513935646,27.4283374352,flowering,5,90.56214904785212,Bellis_perennis
2025-05-01,2025-03-07,49.519093,-124.139595,flowering,5,,Bellis_perennis
2025-05-10,2025-03-07,55.7297398719,37.5025482103,flowering,5,142.9324432373054,Bellis_perennis
2025-05-10,2025-03-07,55.9718826,-3.1591431,flowering,5,,Bellis_perennis
2025-05-09,2025-03-07,47.9717963242,7.8929463067,flowering,5,289.0879562377943,Bellis_perennis
2024-04-12,2024-02-29,51.7424471138,8.6208326742,flowering,5,198.8121963500986,Bellis_perennis
2025-05-10,2025-03-07,42.4920343135,13.4544520804,flowering,5,173.43885040283317,Bellis_perennis
2025-05-10,2025-03-07,45.8101923423,-122.5371277824,flowering,5,356.13482360839987,Bellis_perennis
2025-05-05,2025-03-07,50.9261333333,7.2734861111,flowering,5,293.2443359375012,Bellis_perennis
2025-05-10,2025-03-07,49.75119784,6.6426613163,flowering,5,280.2072189331068,Bellis_perennis
2025-05-08,2025-03-07,48.0498758624,14.419558011,flowering,5,247.21688385009884,Bellis_perennis
2025-04-30,2025-03-07,50.097872,-5.264793,flowering,5,,Bellis_perennis
2025-05-10,2025-03-07,39.1134472797,-8.9957715478,flowering,5,593.6020050048843,Bellis_perennis
2025-05-09,2025-03-07,43.1320937147,-77.6039772481,flowering,5,284.5255737304698,Bellis_perennis
2025-05-10,2025-03-07,53.2488466,7.9297516,flowering,5,299.6650634765638,Bellis_perennis
2025-05-10,2025-03-07,51.6627289514,11.4732478808,flowering,5,277.11372375488406,Bellis_perennis
2025-05-10,2025-03-07,48.7491116667,8.5290633333,flowering,5,236.86078338623167,Bellis_perennis
2025-05-09,2025-03-07,43.1304961519,-77.605788514,flowering,5,284.5255737304698,Bellis_perennis
2025-05-09,2025-03-07,43.444595708,-80.5000186926,flowering,5,189.133493041993,Bellis_perennis
2025-05-09,2025-03-07,32.4789709888,-95.715069862,flowering,5,945.1397003173844,Bellis_perennis
2025-05-09,2025-03-07,34.0372497915,-118.0586328452,flowering,5,692.4164489746108,Bellis_perennis
2025-04-28,2025-03-07,38.7854222222,-9.3989722222,flowering,5,480.18114166259886,Bellis_perennis
2025-05-09,2025-03-07,48.2545615165,16.430369541,flowering,5,372.4853515625013,Bellis_perennis
2025-05-09,2025-03-07,52.6503605553,13.0516594622,flowering,5,309.1075988769544,Bellis_perennis
2025-05-09,2025-03-07,50.129175,13.767625,flowering,5,245.85885314941527,Bellis_perennis
2025-05-09,2025-03-07,50.316187169,7.8021262586,flowering,5,283.3369171142591,Bellis_perennis
2025-05-09,2025-03-07,43.7343795256,0.3600483388,flowering,5,480.33906250000143,Bellis_perennis
2025-05-09,2025-03-07,48.25423,16.430595,flowering,5,372.4853515625013,Bellis_perennis
2025-05-09,2025-03-07,48.2546416667,16.4300466667,flowering,5,372.4853515625013,Bellis_perennis
2025-05-09,2025-03-07,41.4096302385,-8.511348255,flowering,5,505.30854644775536,Bellis_perennis
2025-05-08,2025-03-07,52.3923424549,4.9209157041,flowering,5,316.08187408447395,Bellis_perennis
2025-05-09,2025-03-07,48.9579941,14.4766186997,flowering,5,272.3658126831067,Bellis_perennis
2025-05-09,2025-03-07,43.8636144,15.9623068,flowering,5,475.7284484863295,Bellis_perennis
2025-05-04,2025-03-07,49.2932533333,-124.1993033333,flowering,5,212.17331085205203,Bellis_perennis
2025-05-08,2025-03-07,34.1646649099,-118.1658512399,flowering,5,593.6339843750014,Bellis_perennis
2025-05-08,2025-03-07,37.832064,-122.2544695,flowering,5,,Bellis_perennis
2025-05-07,2025-03-07,59.6372388889,17.0554805556,flowering,5,126.90086517334078,Bellis_perennis
2025-05-08,2025-03-07,53.2356549614,-2.3075851039,flowering,5,252.5932098388685,Bellis_perennis
2025-04-21,2025-03-07,45.765376,9.572227,flowering,5,164.97510986328223,Bellis_perennis
2025-03-23,2025-03-07,44.4982853117,11.0168439593,flowering,5,70.28963470459018,Bellis_perennis
2025-05-08,2025-03-07,44.1373812769,-124.1281213984,flowering,5,308.49424438476706,Bellis_perennis
2025-05-08,2025-03-07,53.3529102113,83.7379418314,flowering,5,143.09385375976626,Bellis_perennis
2025-05-08,2025-03-07,51.00510199,-2.18340876,flowering,5,297.2531936645521,Bellis_perennis
2025-05-03,2025-03-07,54.5816209722,18.0090329722,flowering,5,179.2940780639658,Bellis_perennis
2025-05-07,2025-03-07,37.99438,-122.466125,flowering,5,475.4237091064467,Bellis_perennis
2025-05-07,2025-03-07,37.99442,-122.4660633333,flowering,5,475.4237091064467,Bellis_perennis
2025-05-06,2025-03-07,47.6535229673,-122.3108939484,flowering,5,290.9838012695326,Bellis_perennis
2025-05-07,2025-03-07,44.5555406157,-123.2771148161,flowering,5,314.67978668213027,Bellis_perennis
2025-05-07,2025-03-07,45.56615,-122.8583,flowering,5,347.855865478517,Bellis_perennis
2025-05-07,2025-03-07,49.4185271313,8.670557894,flowering,5,326.0035598754896,Bellis_perennis
2025-05-07,2025-03-07,59.854575,-1.2743633333,flowering,5,,Bellis_perennis
2025-05-07,2025-03-07,53.879956112,27.4506644546,flowering,5,179.9602508544931,Bellis_perennis
2025-05-07,2025-03-07,60.1519361667,-1.136225,flowering,5,,Bellis_perennis
2025-05-07,2025-03-07,50.0372042042,8.1580103841,flowering,5,316.5502014160169,Bellis_perennis
2024-04-18,2024-02-29,42.4510833333,-76.5119333333,flowering,5,118.1399337768562,Bellis_perennis
2025-05-06,2025-03-07,43.2276293202,-77.561259216,flowering,5,223.7414306640634,Bellis_perennis
2025-05-06,2025-03-07,43.2261368101,-77.5620384481,flowering,5,223.7414306640634,Bellis_perennis
2025-05-05,2025-03-07,43.3433216667,-122.740005,flowering,5,166.5735733032236,Bellis_perennis
2025-05-06,2025-03-07,45.4297485352,-122.8062744141,flowering,5,337.1086105346693,Bellis_perennis
2025-05-06,2025-03-07,40.1184111667,-79.1757883333,flowering,5,313.38222656250105,Bellis_perennis
2025-05-01,2025-03-07,50.0506861667,8.500745,flowering,5,258.66961517334096,Bellis_perennis
2025-04-29,2025-03-07,39.7405293941,-123.4185720305,flowering,5,262.5218948364269,Bellis_perennis
2025-05-06,2025-03-07,51.6361728997,-4.700431,flowering,5,,Bellis_perennis
2025-03-25,2025-03-07,47.5360347005,-122.392892847,flowering,5,48.51663665771525,Bellis_perennis
2025-05-06,2025-03-07,48.8991915342,-123.3408914601,flowering,5,,Bellis_perennis
2025-05-06,2025-03-07,53.9385605229,27.6643315267,flowering,5,179.4466308593759,Bellis_perennis
2025-05-06,2025-03-07,51.37325,12.4246716667,flowering,5,269.036705017091,Bellis_perennis
2025-05-06,2025-03-07,59.85206707,17.62765294,flowering,5,110.20094757080165,Bellis_perennis
2025-05-03,2025-03-07,52.4635866667,-1.6031666667,flowering,5,252.73965759277465,Bellis_perennis
2025-05-06,2025-03-07,41.0603103638,-3.5263063908,flowering,5,150.89992218017665,Bellis_perennis
2025-05-06,2025-03-07,51.4617305556,7.0164972222,flowering,5,327.6759460449231,Bellis_perennis
2025-04-17,2025-03-07,40.3520020254,-123.9858195875,flowering,5,194.02466583252044,Bellis_perennis
