observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2024-04-08,2024-02-15,48.3630016667,14.27917,fruiting,5,158.35234985351667
2024-04-04,2024-02-15,51.78797771,19.48750839,fruiting,5,133.57744903564537
2024-03-31,2024-02-15,52.277065,20.5922166667,fruiting,5,103.24926300048901
2024-03-31,2024-02-15,51.4062055556,6.6463333333,fruiting,5,176.00876617431743
2024-03-25,2024-02-15,40.889995,-73.8970116667,fruiting,5,75.6587753295903
2024-03-18,2024-02-15,43.62137069,3.8366252,fruiting,5,199.62070159912184
2024-03-17,2024-02-15,50.3288218391,7.9352314844,fruiting,5,66.73993835449278
2023-11-11,2023-10-01,49.20281062,16.7140118,flowering,5,287.1307250976572
2024-03-14,2024-02-15,51.7290677583,19.6561058933,fruiting,5,50.45196838378956
2024-03-15,2024-02-15,-43.640195,172.4836833333,budding,5,348.2574539184577
2024-03-14,2024-02-15,43.63060999,3.84742,fruiting,5,162.2890991210944
2024-03-06,2024-02-15,48.6861545853,7.1844768897,fruiting,5,41.8091781616215
2024-03-03,2024-02-15,50.1651458768,14.3490698871,fruiting,5,37.41656341552766
2024-02-15,2024-02-15,48.470985,-123.479672,budding,5,0.0
2024-02-12,2024-02-15,48.610275,-1.5055366667,fruiting,5,2.1332565307617415
2024-02-26,2024-02-15,47.0548883333,15.651995,fruiting,5,12.117929077148688
2023-10-09,2023-10-01,50.64144,3.0485033333,flowering,5,108.16353454589864
2024-02-25,2024-02-15,49.0174308513,11.9255422521,fruiting,5,25.394367980957213
2024-02-25,2024-02-15,48.0909195,7.6989833333,fruiting,5,31.448289489746344
2024-02-25,2024-02-15,47.1008867535,15.4283712324,fruiting,5,6.797702026367347
2024-02-23,2024-02-15,44.48354,38.4415433333,fruiting,5,2.7198425292968977
2024-02-24,2024-02-15,48.3251498574,8.9649075515,fruiting,5,11.455285644531386
2024-02-24,2024-02-15,48.5949931154,15.654683914,fruiting,5,14.714027404785384
2024-02-24,2024-02-15,47.2784878321,15.6953409046,fruiting,5,1.611241149902412
2024-02-21,2024-02-15,48.5905683333,17.9498133333,fruiting,5,2.861914062500091
2024-02-24,2024-02-15,46.95392044,15.92288473,fruiting,5,15.066610717773642
2023-09-23,2023-10-01,43.1405227278,3.0900718395,flowering,5,13.061708068847679
2024-02-23,2024-02-15,55.2449423687,11.7568786677,fruiting,5,13.956141662597815
