State_Name,Crop_Year,Season,Crop,Area,Production,Yeild,Rainfall
uttarakhand,2012,kharif,Sesamum,69.0,18.0,0.2608695652173913,1073.1
uttarakhand,2012,kharif,Small millets,1009.0,1280.0,1.2685827552031714,1073.1
uttarakhand,2012,kharif,Soyabean,260.0,254.0,0.9769230769230769,1073.1
uttarakhand,2012,kharif,Urad,341.0,196.0,0.5747800586510264,1073.1
uttarakhand,2012,rabi,Barley,1016.0,1394.0,1.3720472440944882,23.6
uttarakhand,2012,rabi,Gram,16.0,10.0,0.625,23.6
uttarakhand,2012,rabi,Masoor,869.0,981.0,1.1288837744533946,23.6
uttarakhand,2012,rabi,Peas & beans (Pulses),34.0,28.0,0.8235294117647058,23.6
uttarakhand,2012,rabi,Potato,279.0,2317.0,8.304659498207885,23.6
uttarakhand,2012,rabi,Rapeseed &Mustard,730.0,692.0,0.947945205479452,23.6
uttarakhand,2012,rabi,Wheat,6943.0,8909.0,1.2831628978827596,23.6
uttarakhand,2012,summer,Maize,13.0,12.0,0.9230769230769231,76.4
uttarakhand,2012,summer,Urad,1.0,1.0,1.0,76.4
uttarakhand,2012,whole year,Garlic,172.0,568.0,3.302325581395349,1223.9
uttarakhand,2012,whole year,Ginger,648.0,3408.0,5.2592592592592595,1223.9
uttarakhand,2012,whole year,Onion,226.0,1697.0,7.508849557522124,1223.9
uttarakhand,2012,whole year,Sugarcane,9.0,540.0,60.0,1223.9
uttarakhand,2012,whole year,Turmeric,78.0,601.0,7.705128205128205,1223.9
uttarakhand,2013,kharif,Arhar/Tur,24.0,5.0,0.20833333333333334,1373.0
uttarakhand,2013,kharif,Groundnut,132.0,148.0,1.121212121212121,1373.0
uttarakhand,2013,kharif,Horse-gram,229.0,132.0,0.5764192139737991,1373.0
uttarakhand,2013,kharif,Maize,632.0,591.0,0.935126582278481,1373.0
uttarakhand,2013,kharif,Potato,185.0,2697.0,14.578378378378378,1373.0
uttarakhand,2013,kharif,Ragi,4846.0,7328.0,1.512174989682212,1373.0
uttarakhand,2013,kharif,Rice,6406.0,9417.0,1.4700280986575085,1373.0
uttarakhand,2013,kharif,Sesamum,145.0,25.0,0.1724137931034483,1373.0
uttarakhand,2013,kharif,Small millets,712.0,942.0,1.3230337078651686,1373.0
uttarakhand,2013,kharif,Soyabean,102.0,100.0,0.9803921568627451,1373.0
uttarakhand,2013,kharif,Urad,335.0,175.0,0.5223880597014925,1373.0
uttarakhand,2013,rabi,Barley,1087.0,1426.0,1.311867525298988,36.2
uttarakhand,2013,rabi,Gram,6.0,4.0,0.6666666666666666,36.2
uttarakhand,2013,rabi,Masoor,622.0,635.0,1.0209003215434083,36.2
uttarakhand,2013,rabi,Peas & beans (Pulses),25.0,22.0,0.88,36.2
uttarakhand,2013,rabi,Potato,320.0,4124.0,12.8875,36.2
uttarakhand,2013,rabi,Rapeseed &Mustard,523.0,540.0,1.0325047801147227,36.2
uttarakhand,2013,rabi,Wheat,6971.0,10463.0,1.5009324343709654,36.2
uttarakhand,2013,summer,Maize,4.0,10.0,2.5,65.0
uttarakhand,2013,whole year,Garlic,161.0,219.0,1.360248447204969,1735.4
uttarakhand,2013,whole year,Ginger,432.0,3078.0,7.125,1735.4
uttarakhand,2013,whole year,Onion,216.0,1581.0,7.319444444444445,1735.4
uttarakhand,2013,whole year,Sugarcane,1.0,57.0,57.0,1735.4
uttarakhand,2013,whole year,Turmeric,110.0,198.0,1.8,1735.4
uttarakhand,2014,kharif,Arhar/Tur,58.0,15.0,0.25862068965517243,897.7
uttarakhand,2014,kharif,Ginger,694.0,6878.0,9.910662824207494,897.7
uttarakhand,2014,kharif,Groundnut,26.0,29.0,1.1153846153846154,897.7
uttarakhand,2014,kharif,Horse-gram,721.0,831.0,1.1525658807212205,897.7
uttarakhand,2014,kharif,Maize,563.0,563.0,1.0,897.7
uttarakhand,2014,kharif,Ragi,4336.0,6405.0,1.4771678966789668,897.7
uttarakhand,2014,kharif,Rice,6312.0,8191.0,1.2976869455006337,897.7
uttarakhand,2014,kharif,Sesamum,80.0,14.0,0.175,897.7
uttarakhand,2014,kharif,Small millets,944.0,1302.0,1.3792372881355932,897.7
uttarakhand,2014,kharif,Soyabean,348.0,279.0,0.8017241379310345,897.7
uttarakhand,2014,kharif,Sugarcane,9.0,577.0,64.11111111111111,897.7
uttarakhand,2014,kharif,Urad,825.0,705.0,0.8545454545454545,897.7
uttarakhand,2014,rabi,Barley,900.0,1192.0,1.3244444444444445,85.1
uttarakhand,2014,rabi,Gram,32.0,20.0,0.625,85.1
uttarakhand,2014,rabi,Lentil,634.0,456.0,0.7192429022082019,85.1
uttarakhand,2014,rabi,Masoor,634.0,456.0,0.7192429022082019,85.1
uttarakhand,2014,rabi,Peas & beans (Pulses),52.0,46.0,0.8846153846153846,85.1
uttarakhand,2014,rabi,Potato,140.0,1803.0,12.878571428571428,85.1
uttarakhand,2014,rabi,Rapeseed &Mustard,583.0,458.0,0.7855917667238422,85.1
uttarakhand,2014,rabi,Wheat,7229.0,11558.0,1.5988380135565086,85.1
uttarakhand,2014,summer,Maize,4.0,10.0,2.5,158.8
uttarakhand,2014,whole year,Garlic,153.0,213.0,1.392156862745098,1287.4
uttarakhand,2014,whole year,Ginger,465.0,4609.0,9.911827956989248,1287.4
uttarakhand,2014,whole year,Onion,216.0,1582.0,7.324074074074074,1287.4
uttarakhand,2014,whole year,Rice,6312.0,8191.0,1.2976869455006337,1287.4
uttarakhand,2014,whole year,Turmeric,1.0,2.0,2.0,1287.4
uttarakhand,2000,kharif,Arhar/Tur,193.0,107.0,0.5544041450777202,1465.4
uttarakhand,2000,kharif,Groundnut,232.0,190.0,0.8189655172413793,1465.4
uttarakhand,2000,kharif,Horse-gram,690.0,353.0,0.5115942028985507,1465.4
uttarakhand,2000,kharif,Maize,11602.0,19229.0,1.6573866574728495,1465.4
uttarakhand,2000,kharif,Moong(Green Gram),2.0,1.0,0.5,1465.4
uttarakhand,2000,kharif,Moth,6.0,2.0,0.3333333333333333,1465.4
uttarakhand,2000,kharif,Potato,246.0,6376.0,25.91869918699187,1465.4
uttarakhand,2000,kharif,Ragi,2694.0,4054.0,1.5048255382331106,1465.4
uttarakhand,2000,kharif,Rice,13786.0,25606.0,1.8573915566516757,1465.4
uttarakhand,2000,kharif,Sesamum,504.0,99.0,0.19642857142857142,1465.4
uttarakhand,2000,kharif,Small millets,2009.0,1341.0,0.6674962667994027,1465.4
uttarakhand,2000,kharif,Sunflower,8.0,7.0,0.875,1465.4
uttarakhand,2000,kharif,Urad,712.0,338.0,0.4747191011235955,1465.4
uttarakhand,2000,rabi,Barley,1050.0,227.0,0.21619047619047618,8.8
uttarakhand,2000,rabi,Gram,103.0,77.0,0.7475728155339806,8.8
uttarakhand,2000,rabi,Maize,7.0,11.0,1.5714285714285714,8.8
uttarakhand,2000,rabi,Masoor,712.0,406.0,0.5702247191011236,8.8
uttarakhand,2000,rabi,Peas & beans (Pulses),463.0,321.0,0.693304535637149,8.8
uttarakhand,2000,rabi,Potato,1000.0,25920.0,25.92,8.8
uttarakhand,2000,rabi,Rapeseed &Mustard,1369.0,911.0,0.6654492330168006,8.8
uttarakhand,2000,rabi,Wheat,24142.0,31074.0,1.2871344544776737,8.8
uttarakhand,2000,whole year,Dry ginger,753.0,7062.0,9.378486055776893,1712.9
uttarakhand,2000,whole year,Garlic,11.0,20.0,1.8181818181818181,1712.9
uttarakhand,2000,whole year,Onion,25.0,201.0,8.04,1712.9
uttarakhand,2000,whole year,Sugarcane,64543.0,3762857.0,58.3000015493547,1712.9
uttarakhand,2000,whole year,Tobacco,23.0,169.0,7.3478260869565215,1712.9
uttarakhand,2000,whole year,Turmeric,13.0,22.0,1.6923076923076923,1712.9
uttarakhand,2001,kharif,Arhar/Tur,162.0,91.0,0.5617283950617284,1230.3
uttarakhand,2001,kharif,Groundnut,232.0,197.0,0.8491379310344828,1230.3
uttarakhand,2001,kharif,Horse-gram,462.0,208.0,0.45021645021645024,1230.3
uttarakhand,2001,kharif,Maize,11527.0,14420.0,1.2509759694629998,1230.3
uttarakhand,2001,kharif,Moong(Green Gram),11.0,4.0,0.36363636363636365,1230.3
uttarakhand,2001,kharif,Potato,63.0,1631.0,25.88888888888889,1230.3
uttarakhand,2001,kharif,Ragi,3215.0,4670.0,1.4525660964230172,1230.3
uttarakhand,2001,kharif,Rice,13364.0,24396.0,1.825501346902125,1230.3
uttarakhand,2001,kharif,Sesamum,540.0,104.0,0.1925925925925926,1230.3
uttarakhand,2001,kharif,Small millets,1667.0,1430.0,0.8578284343131374,1230.3
uttarakhand,2001,kharif,Soyabean,23.0,14.0,0.6086956521739131,1230.3
uttarakhand,2001,kharif,Sunflower,5.0,5.0,1.0,1230.3
uttarakhand,2001,kharif,Urad,659.0,330.0,0.5007587253414264,1230.3
uttarakhand,2001,rabi,Barley,999.0,1530.0,1.5315315315315314,22.9
uttarakhand,2001,rabi,Gram,216.0,167.0,0.7731481481481481,22.9
uttarakhand,2001,rabi,Linseed,2.0,1.0,0.5,22.9
uttarakhand,2001,rabi,Maize,5.0,8.0,1.6,22.9
uttarakhand,2001,rabi,Masoor,448.0,259.0,0.578125,22.9
uttarakhand,2001,rabi,Peas & beans (Pulses),459.0,300.0,0.6535947712418301,22.9
uttarakhand,2001,rabi,Potato,746.0,19314.0,25.890080428954423,22.9
uttarakhand,2001,rabi,Rapeseed &Mustard,1086.0,727.0,0.6694290976058932,22.9
uttarakhand,2001,rabi,Wheat,24899.0,43065.0,1.729587533635889,22.9
uttarakhand,2001,whole year,Dry ginger,679.0,6355.0,9.359351988217968,1544.4
uttarakhand,2001,whole year,Garlic,9.0,17.0,1.8888888888888888,1544.4
uttarakhand,2001,whole year,Onion,31.0,249.0,8.03225806451613,1544.4
uttarakhand,2001,whole year,Sugarcane,67615.0,3941955.0,58.300007394808844,1544.4
uttarakhand,2001,whole year,Tobacco,34.0,250.0,7.352941176470588,1544.4
uttarakhand,2001,whole year,Turmeric,11.0,19.0,1.7272727272727273,1544.4
uttarakhand,2002,kharif,Arhar/Tur,158.0,89.0,0.5632911392405063,1112.1
uttarakhand,2002,kharif,Groundnut,258.0,181.0,0.7015503875968992,1112.1
uttarakhand,2002,kharif,Horse-gram,511.0,245.0,0.4794520547945205,1112.1
uttarakhand,2002,kharif,Maize,11713.0,15611.0,1.3327926235806369,1112.1
uttarakhand,2002,kharif,Moong(Green Gram),2.0,1.0,0.5,1112.1
uttarakhand,2002,kharif,Potato,279.0,7224.0,25.892473118279568,1112.1
uttarakhand,2002,kharif,Ragi,2706.0,3185.0,1.1770140428677014,1112.1
uttarakhand,2002,kharif,Rice,13106.0,25244.0,1.9261406989165268,1112.1
uttarakhand,2002,kharif,Sesamum,313.0,43.0,0.13738019169329074,1112.1
uttarakhand,2002,kharif,Small millets,3152.0,2371.0,0.7522208121827412,1112.1
uttarakhand,2002,kharif,Soyabean,8.0,4.0,0.5,1112.1
uttarakhand,2002,kharif,Sunflower,24.0,13.0,0.5416666666666666,1112.1
uttarakhand,2002,kharif,Urad,704.0,288.0,0.4090909090909091,1112.1
uttarakhand,2002,rabi,Barley,1256.0,1988.0,1.5828025477707006,27.1
uttarakhand,2002,rabi,Gram,109.0,82.0,0.7522935779816514,27.1
uttarakhand,2002,rabi,Linseed,135.0,38.0,0.2814814814814815,27.1
uttarakhand,2002,rabi,Maize,1.0,1.0,1.0,27.1
uttarakhand,2002,rabi,Masoor,785.0,397.0,0.5057324840764331,27.1
uttarakhand,2002,rabi,Peas & beans (Pulses),540.0,367.0,0.6796296296296296,27.1
uttarakhand,2002,rabi,Potato,707.0,18304.0,25.88967468175389,27.1
uttarakhand,2002,rabi,Rapeseed &Mustard,1252.0,794.0,0.634185303514377,27.1
uttarakhand,2002,rabi,Small millets,1.0,1.0,1.0,27.1
uttarakhand,2002,rabi,Wheat,23295.0,41447.0,1.7792230092294483,27.1
uttarakhand,2002,whole year,Dry ginger,646.0,6333.0,9.803405572755418,1574.7
uttarakhand,2002,whole year,Garlic,2.0,4.0,2.0,1574.7
uttarakhand,2002,whole year,Onion,33.0,265.0,8.030303030303031,1574.7
uttarakhand,2002,whole year,Sugarcane,6071.0,334148.0,55.04002635480152,1574.7
uttarakhand,2002,whole year,Turmeric,13.0,24.0,1.8461538461538463,1574.7
uttarakhand,2003,kharif,Arhar/Tur,197.0,170.0,0.8629441624365483,1316.6
uttarakhand,2003,kharif,Groundnut,78.0,74.0,0.9487179487179487,1316.6
uttarakhand,2003,kharif,Horse-gram,430.0,315.0,0.7325581395348837,1316.6
uttarakhand,2003,kharif,Maize,10439.0,17994.0,1.7237283264680525,1316.6
uttarakhand,2003,kharif,Moong(Green Gram),2.0,1.0,0.5,1316.6
uttarakhand,2003,kharif,Ragi,2810.0,4130.0,1.4697508896797153,1316.6
uttarakhand,2003,kharif,Rice,13220.0,27981.0,2.1165658093797277,1316.6
uttarakhand,2003,kharif,Sesamum,185.0,34.0,0.1837837837837838,1316.6
uttarakhand,2003,kharif,Soyabean,11.0,14.0,1.2727272727272727,1316.6
uttarakhand,2003,kharif,Sunflower,10.0,10.0,1.0,1316.6
uttarakhand,2003,kharif,Urad,716.0,281.0,0.3924581005586592,1316.6
uttarakhand,2003,rabi,Barley,1301.0,1250.0,0.9607993850883936,30.2
uttarakhand,2003,rabi,Gram,65.0,52.0,0.8,30.2
uttarakhand,2003,rabi,Masoor,581.0,304.0,0.5232358003442341,30.2
uttarakhand,2003,rabi,Peas & beans (Pulses),662.0,488.0,0.7371601208459214,30.2
uttarakhand,2003,rabi,Rapeseed &Mustard,1207.0,1073.0,0.8889809444904723,30.2
uttarakhand,2003,rabi,Wheat,25386.0,41161.0,1.6214054990939888,30.2
uttarakhand,2003,whole year,Dry ginger,1269.0,10437.0,8.224586288416075,1734.3
uttarakhand,2003,whole year,Onion,81.0,899.0,11.098765432098766,1734.3
uttarakhand,2003,whole year,Potato,1386.0,23090.0,16.65945165945166,1734.3
uttarakhand,2003,whole year,Sugarcane,8154.0,448470.0,55.0,1734.3
uttarakhand,2003,whole year,Tobacco,4.0,13.0,3.25,1734.3
uttarakhand,2004,kharif,Arhar/Tur,68.0,48.0,0.7058823529411765,954.7
uttarakhand,2004,kharif,Groundnut,252.0,311.0,1.2341269841269842,954.7
uttarakhand,2004,kharif,Horse-gram,190.0,143.0,0.7526315789473684,954.7
uttarakhand,2004,kharif,Maize,11500.0,19106.0,1.6613913043478261,954.7
uttarakhand,2004,kharif,Moong(Green Gram),2.0,1.0,0.5,954.7
uttarakhand,2004,kharif,Ragi,2437.0,3591.0,1.473533032416906,954.7
uttarakhand,2004,kharif,Rice,12317.0,23415.0,1.901031095234229,954.7
uttarakhand,2004,kharif,Sesamum,178.0,43.0,0.24157303370786518,954.7
uttarakhand,2004,kharif,Soyabean,9.0,11.0,1.2222222222222223,954.7
uttarakhand,2004,kharif,Urad,810.0,347.0,0.4283950617283951,954.7
uttarakhand,2004,rabi,Barley,846.0,1456.0,1.7210401891252955,77.1
uttarakhand,2004,rabi,Gram,42.0,38.0,0.9047619047619048,77.1
uttarakhand,2004,rabi,Masoor,583.0,340.0,0.5831903945111492,77.1
uttarakhand,2004,rabi,Peas & beans (Pulses),449.0,318.0,0.7082405345211581,77.1
uttarakhand,2004,rabi,Rapeseed &Mustard,1304.0,996.0,0.7638036809815951,77.1
uttarakhand,2004,rabi,Wheat,23608.0,46131.0,1.9540410030498137,77.1
uttarakhand,2004,summer,Maize,1.0,2.0,2.0,117.6
uttarakhand,2004,whole year,Dry ginger,883.0,7296.0,8.262740656851642,1219.6
uttarakhand,2004,whole year,Onion,48.0,495.0,10.3125,1219.6
uttarakhand,2004,whole year,Potato,716.0,9979.0,13.937150837988828,1219.6
uttarakhand,2004,whole year,Sugarcane,5324.0,282704.0,53.099924868519906,1219.6
uttarakhand,2004,whole year,Tobacco,5.0,18.0,3.6,1219.6
uttarakhand,2005,kharif,Arhar/Tur,141.0,72.0,0.5106382978723404,1061.3
uttarakhand,2005,kharif,Groundnut,143.0,139.0,0.972027972027972,1061.3
uttarakhand,2005,kharif,Horse-gram,475.0,296.0,0.6231578947368421,1061.3
uttarakhand,2005,kharif,Jowar,3.0,2.0,0.6666666666666666,1061.3
uttarakhand,2005,kharif,Maize,10917.0,16854.0,1.5438307227260237,1061.3
uttarakhand,2005,kharif,Ragi,2692.0,3589.0,1.3332095096582466,1061.3
uttarakhand,2005,kharif,Rice,12344.0,25667.0,2.079309786130914,1061.3
uttarakhand,2005,kharif,Sesamum,168.0,50.0,0.2976190476190476,1061.3
uttarakhand,2005,kharif,Soyabean,5.0,4.0,0.8,1061.3
uttarakhand,2005,kharif,Sunflower,2.0,2.0,1.0,1061.3
uttarakhand,2005,kharif,Urad,750.0,451.0,0.6013333333333334,1061.3
uttarakhand,2005,rabi,Barley,1052.0,734.0,0.6977186311787072,20.5
uttarakhand,2005,rabi,Gram,37.0,28.0,0.7567567567567568,20.5
uttarakhand,2005,rabi,Masoor,565.0,294.0,0.5203539823008849,20.5
uttarakhand,2005,rabi,Peas & beans (Pulses),326.0,260.0,0.7975460122699386,20.5
uttarakhand,2005,rabi,Rapeseed &Mustard,1194.0,879.0,0.7361809045226131,20.5
uttarakhand,2005,rabi,Wheat,23057.0,34236.0,1.4848419135186712,20.5
uttarakhand,2005,whole year,Dry ginger,823.0,7443.0,9.04374240583232,1348.2
uttarakhand,2005,whole year,Onion,31.0,341.0,11.0,1348.2
uttarakhand,2005,whole year,Potato,1332.0,19526.0,14.65915915915916,1348.2
uttarakhand,2005,whole year,Sugarcane,4899.0,322354.0,65.79995917534191,1348.2
uttarakhand,2005,whole year,Tobacco,14.0,49.0,3.5,1348.2
uttarakhand,2006,kharif,Arhar/Tur,100.0,51.0,0.51,823.7
uttarakhand,2006,kharif,Groundnut,163.0,179.0,1.098159509202454,823.7
uttarakhand,2006,kharif,Horse-gram,636.0,401.0,0.6305031446540881,823.7
uttarakhand,2006,kharif,Maize,10681.0,17667.0,1.6540586087444995,823.7
uttarakhand,2006,kharif,Moong(Green Gram),1.0,1.0,1.0,823.7
uttarakhand,2006,kharif,Potato,301.0,3311.0,11.0,823.7
uttarakhand,2006,kharif,Ragi,1993.0,2664.0,1.3366783743100854,823.7
uttarakhand,2006,kharif,Rice,12091.0,24734.0,2.0456537920767515,823.7
uttarakhand,2006,kharif,Sesamum,142.0,35.0,0.24647887323943662,823.7
uttarakhand,2006,kharif,Small millets,1494.0,1180.0,0.7898259705488622,823.7
uttarakhand,2006,kharif,Soyabean,14.0,11.0,0.7857142857142857,823.7
uttarakhand,2006,kharif,Urad,648.0,453.0,0.6990740740740741,823.7
uttarakhand,2006,rabi,Barley,867.0,1349.0,1.5559400230680507,52.6
uttarakhand,2006,rabi,Gram,43.0,34.0,0.7906976744186046,52.6
uttarakhand,2006,rabi,Masoor,496.0,301.0,0.6068548387096774,52.6
uttarakhand,2006,rabi,Peas & beans (Pulses),233.0,152.0,0.6523605150214592,52.6
uttarakhand,2006,rabi,Potato,976.0,13670.0,14.006147540983607,52.6
uttarakhand,2006,rabi,Rapeseed &Mustard,306.0,207.0,0.6764705882352942,52.6
uttarakhand,2006,rabi,Wheat,23270.0,51809.0,2.2264288783841857,52.6
uttarakhand,2006,whole year,Dry ginger,531.0,5221.0,9.832391713747645,1178.9
uttarakhand,2006,whole year,Garlic,23.0,46.0,2.0,1178.9
uttarakhand,2006,whole year,Onion,42.0,386.0,9.19047619047619,1178.9
uttarakhand,2006,whole year,Sugarcane,4855.0,309749.0,63.8,1178.9
uttarakhand,2006,whole year,Tobacco,1.0,4.0,4.0,1178.9
uttarakhand,2006,whole year,Turmeric,11.0,22.0,2.0,1178.9
uttarakhand,2007,kharif,Arhar/Tur,269.0,212.0,0.7881040892193308,1491.2
uttarakhand,2007,kharif,Dry chillies,366.0,89.0,0.24316939890710382,1491.2
uttarakhand,2007,kharif,Groundnut,151.0,128.0,0.847682119205298,1491.2
uttarakhand,2007,kharif,Horse-gram,652.0,619.0,0.9493865030674846,1491.2
uttarakhand,2007,kharif,Maize,11006.0,23349.0,2.1214791931673633,1491.2
uttarakhand,2007,kharif,Potato,311.0,4157.0,13.366559485530546,1491.2
uttarakhand,2007,kharif,Ragi,2108.0,3612.0,1.7134724857685009,1491.2
uttarakhand,2007,kharif,Rice,11795.0,25112.0,2.1290377278507844,1491.2
uttarakhand,2007,kharif,Sesamum,149.0,33.0,0.2214765100671141,1491.2
uttarakhand,2007,kharif,Soyabean,7.0,6.0,0.8571428571428571,1491.2
uttarakhand,2007,kharif,Urad,834.0,717.0,0.8597122302158273,1491.2
uttarakhand,2007,rabi,Barley,842.0,1371.0,1.6282660332541568,49.6
uttarakhand,2007,rabi,Gram,30.0,25.0,0.8333333333333334,49.6
uttarakhand,2007,rabi,Masoor,510.0,318.0,0.6235294117647059,49.6
uttarakhand,2007,rabi,Peas & beans (Pulses),331.0,254.0,0.7673716012084593,49.6
uttarakhand,2007,rabi,Potato,845.0,6869.0,8.128994082840237,49.6
uttarakhand,2007,rabi,Rapeseed &Mustard,254.0,168.0,0.6614173228346457,49.6
uttarakhand,2007,rabi,Wheat,21717.0,48286.0,2.223419440990929,49.6
uttarakhand,2007,whole year,Dry ginger,646.0,7047.0,10.908668730650154,1924.3
uttarakhand,2007,whole year,Garlic,73.0,131.0,1.7945205479452055,1924.3
uttarakhand,2007,whole year,Onion,35.0,257.0,7.3428571428571425,1924.3
uttarakhand,2007,whole year,Sugarcane,4988.0,314244.0,63.0,1924.3
uttarakhand,2007,whole year,Tobacco,1.0,3.0,3.0,1924.3
uttarakhand,2007,whole year,Turmeric,8.0,17.0,2.125,1924.3
uttarakhand,2008,kharif,Arhar/Tur,236.0,223.0,0.9449152542372882,1082.3
uttarakhand,2008,kharif,Bajra,20.0,19.0,0.95,1082.3
uttarakhand,2008,kharif,Groundnut,89.0,76.0,0.8539325842696629,1082.3
uttarakhand,2008,kharif,Horse-gram,561.0,533.0,0.9500891265597148,1082.3
uttarakhand,2008,kharif,Maize,10659.0,16938.0,1.5890796509991556,1082.3
uttarakhand,2008,kharif,Moong(Green Gram),4.0,1.0,0.25,1082.3
uttarakhand,2008,kharif,Moth,281.0,98.0,0.3487544483985765,1082.3
uttarakhand,2008,kharif,Potato,195.0,2749.0,14.097435897435897,1082.3
uttarakhand,2008,kharif,Ragi,1966.0,3541.0,1.8011190233977619,1082.3
uttarakhand,2008,kharif,Rice,11428.0,23706.0,2.0743787189359466,1082.3
uttarakhand,2008,kharif,Sesamum,296.0,70.0,0.23648648648648649,1082.3
uttarakhand,2008,kharif,Soyabean,7.0,5.0,0.7142857142857143,1082.3
uttarakhand,2008,kharif,Urad,861.0,580.0,0.6736353077816493,1082.3
uttarakhand,2008,rabi,Barley,695.0,301.0,0.4330935251798561,35.7
uttarakhand,2008,rabi,Gram,34.0,19.0,0.5588235294117647,35.7
uttarakhand,2008,rabi,Masoor,426.0,176.0,0.4131455399061033,35.7
uttarakhand,2008,rabi,Peas & beans (Pulses),145.0,60.0,0.41379310344827586,35.7
uttarakhand,2008,rabi,Potato,754.0,13854.0,18.374005305039788,35.7
uttarakhand,2008,rabi,Rapeseed &Mustard,316.0,207.0,0.6550632911392406,35.7
uttarakhand,2008,rabi,Wheat,20700.0,39422.0,1.9044444444444444,35.7
uttarakhand,2008,whole year,Dry ginger,643.0,8982.0,13.968895800933126,1363.7
uttarakhand,2008,whole year,Garlic,19.0,31.0,1.631578947368421,1363.7
uttarakhand,2008,whole year,Onion,32.0,205.0,6.40625,1363.7
uttarakhand,2008,whole year,Sugarcane,4966.0,313851.0,63.199959726137735,1363.7
uttarakhand,2008,whole year,Turmeric,7.0,16.0,2.2857142857142856,1363.7
uttarakhand,2009,kharif,Arhar/Tur,221.0,208.0,0.9411764705882353,608.7
uttarakhand,2009,kharif,Groundnut,82.0,70.0,0.8536585365853658,608.7
uttarakhand,2009,kharif,Horse-gram,604.0,574.0,0.9503311258278145,608.7
uttarakhand,2009,kharif,Maize,10325.0,16427.0,1.5909927360774818,608.7
uttarakhand,2009,kharif,Potato,289.0,2764.0,9.56401384083045,608.7
uttarakhand,2009,kharif,Ragi,1817.0,2525.0,1.3896532746285086,608.7
uttarakhand,2009,kharif,Rice,11168.0,21268.0,1.9043696275071633,608.7
uttarakhand,2009,kharif,Sesamum,204.0,39.0,0.19117647058823528,608.7
uttarakhand,2009,kharif,Small millets,1420.0,1099.0,0.773943661971831,608.7
uttarakhand,2009,kharif,Soyabean,10.0,7.0,0.7,608.7
uttarakhand,2009,kharif,Urad,563.0,378.0,0.6714031971580817,608.7
uttarakhand,2009,rabi,Barley,823.0,1403.0,1.7047387606318347,94.9
uttarakhand,2009,rabi,Gram,23.0,20.0,0.8695652173913043,94.9
uttarakhand,2009,rabi,Masoor,432.0,259.0,0.5995370370370371,94.9
uttarakhand,2009,rabi,Peas & beans (Pulses),246.0,177.0,0.7195121951219512,94.9
uttarakhand,2009,rabi,Potato,1216.0,17179.0,14.127467105263158,94.9
uttarakhand,2009,rabi,Rapeseed &Mustard,277.0,255.0,0.9205776173285198,94.9
uttarakhand,2009,rabi,Wheat,20796.0,44126.0,2.121850355837661,94.9
uttarakhand,2009,whole year,Dry ginger,630.0,6188.0,9.822222222222223,847.8
uttarakhand,2009,whole year,Garlic,25.0,63.0,2.52,847.8
uttarakhand,2009,whole year,Onion,43.0,258.0,6.0,847.8
uttarakhand,2009,whole year,Sugarcane,4556.0,267437.0,58.699956101843725,847.8
uttarakhand,2009,whole year,Turmeric,12.0,12.0,1.0,847.8
uttarakhand,2010,kharif,Arhar/Tur,235.0,208.0,0.8851063829787233,1253.9
uttarakhand,2010,kharif,Groundnut,128.0,138.0,1.078125,1253.9
uttarakhand,2010,kharif,Horse-gram,722.0,614.0,0.850415512465374,1253.9
uttarakhand,2010,kharif,Maize,9540.0,17522.0,1.8366876310272537,1253.9
uttarakhand,2010,kharif,Moth,5.0,2.0,0.4,1253.9
uttarakhand,2010,kharif,Ragi,1902.0,3191.0,1.677707676130389,1253.9
uttarakhand,2010,kharif,Rice,11193.0,21827.0,1.9500580720092915,1253.9
uttarakhand,2010,kharif,Sesamum,136.0,30.0,0.22058823529411764,1253.9
uttarakhand,2010,kharif,Soyabean,14.0,12.0,0.8571428571428571,1253.9
uttarakhand,2010,kharif,Urad,575.0,372.0,0.6469565217391304,1253.9
uttarakhand,2010,rabi,Barley,746.0,1491.0,1.9986595174262736,32.0
uttarakhand,2010,rabi,Gram,30.0,22.0,0.7333333333333333,32.0
uttarakhand,2010,rabi,Masoor,410.0,286.0,0.697560975609756,32.0
uttarakhand,2010,rabi,Peas & beans (Pulses),191.0,134.0,0.7015706806282722,32.0
